const_id,const_name, "hip"
boorong-Lnk,Girls,17702
boorong-Lnk,Girls,17776
boorong-Lnk,Girls,17847
boorong-Lnk,Girls,17851
boorong-Lnk,Girls,17900
boorong-Pur,Red kangaroo,18246
boorong-Pur,Red kangaroo,18614
boorong-Pur,Red kangaroo,19811
boorong-Pur,Red kangaroo,21476
boorong-Pur,Red kangaroo,21928
boorong-Pur,Red kangaroo,23416
boorong-Pur,Red kangaroo,23453
boorong-Pur,Red kangaroo,23767
boorong-Pur,Red kangaroo,24608
boorong-Pur,Red kangaroo,24813
boorong-Pur,Red kangaroo,24902
boorong-Pur,Red kangaroo,25143
boorong-Pur,Red kangaroo,25816
boorong-Bun,Ring-tail possum,59397
boorong-Bun,Ring-tail possum,59747
boorong-Bun,Ring-tail possum,60308
boorong-Bun,Ring-tail possum,60379
boorong-Bun,Ring-tail possum,60718
boorong-Bun,Ring-tail possum,60781
boorong-Bun,Ring-tail possum,60851
boorong-Bun,Ring-tail possum,60870
boorong-Bun,Ring-tail possum,60969
boorong-Bun,Ring-tail possum,61084
boorong-Bun,Ring-tail possum,61136
boorong-Bun,Ring-tail possum,61966
boorong-Bun,Ring-tail possum,62434
boorong-Bun,Ring-tail possum,63007
boorong-Djt,Red-rumped parrot,76742
boorong-Djt,Red-rumped parrot,78104
boorong-Djt,Red-rumped parrot,78265
boorong-Djt,Red-rumped parrot,78401
boorong-Djt,Red-rumped parrot,78820
boorong-Djt,Red-rumped parrot,80112
boorong-Djt,Red-rumped parrot,80763
boorong-Djt,Red-rumped parrot,81266
boorong-War,Crow,29990
boorong-War,Crow,30104
boorong-War,Crow,30438
boorong-War,Crow,31407
boorong-War,Crow,32402
boorong-Cwr,"Female crow, wife of War",50785
boorong-Cwr,"Female crow, wife of War",51232
boorong-Cwr,"Female crow, wife of War",52102
boorong-Cwr,"Female crow, wife of War",52405
boorong-Cwr,"Female crow, wife of War",52558
boorong-Cwr,"Female crow, wife of War",52922
boorong-Cwr,"Female crow, wife of War",53253
boorong-Cwr,"Female crow, wife of War",54463
boorong-Ydk,Owlet nightjar,7387
boorong-Ydk,Owlet nightjar,7506
boorong-Ydk,Owlet nightjar,7588
boorong-Ydk,Owlet nightjar,7699
boorong-Ydk,Owlet nightjar,7751
boorong-Tbg,Needlewood hakea and willie wagtails,60351
boorong-Tbg,Needlewood hakea and willie wagtails,60746
boorong-Tbg,Needlewood hakea and willie wagtails,61418
boorong-Tbg,Needlewood hakea and willie wagtails,62576
boorong-Tbg,Needlewood hakea and willie wagtails,62763
boorong-Tbg,Needlewood hakea and willie wagtails,63950
boorong-Tbg,Needlewood hakea and willie wagtails,64022
boorong-Tbg,Needlewood hakea and willie wagtails,64394
boorong-Tbg,Needlewood hakea and willie wagtails,64417
boorong-Tbg,Needlewood hakea and willie wagtails,65245
boorong-Bbg,Red-kneed dotterel,70035
boorong-Bbg,Red-kneed dotterel,71683
boorong-Bbg,Red-kneed dotterel,71908
boorong-Bbg,Red-kneed dotterel,72131
boorong-Bbg,Red-kneed dotterel,73036
boorong-Bbg,Red-kneed dotterel,73776
boorong-Krk,Australian kestrel,84143
boorong-Krk,Australian kestrel,85696
boorong-Krk,Australian kestrel,85889
boorong-Krk,Australian kestrel,85927
boorong-Krk,Australian kestrel,86670
boorong-Krk,Australian kestrel,87073
boorong-Krk,Australian kestrel,89642
boorong-Nln,Mallee fowl,91262
boorong-Nln,Mallee fowl,91852
boorong-Nln,Mallee fowl,91926
boorong-Nln,Mallee fowl,91971
boorong-Nln,Mallee fowl,92405
boorong-Nln,Mallee fowl,92420
boorong-Nln,Mallee fowl,92791
boorong-Nln,Mallee fowl,92833
boorong-Nln,Mallee fowl,93017
boorong-Nln,Mallee fowl,93194
boorong-Nln,Mallee fowl,93279
boorong-Unu,Jacky lizard,33040
boorong-Unu,Jacky lizard,33152
boorong-Unu,Jacky lizard,33478
boorong-Unu,Jacky lizard,33492
boorong-Unu,Jacky lizard,33532
boorong-Unu,Jacky lizard,33575
boorong-Unu,Jacky lizard,33611
boorong-Unu,Jacky lizard,33760
boorong-Unu,Jacky lizard,33804
boorong-Unu,Jacky lizard,33817
boorong-Unu,Jacky lizard,33856
boorong-Unu,Jacky lizard,34041
boorong-Unu,Jacky lizard,34318
boorong-Unu,Jacky lizard,34331
boorong-Unu,Jacky lizard,34579
boorong-Unu,Jacky lizard,34624
boorong-Unu,Jacky lizard,34798
boorong-Unu,Jacky lizard,34814
boorong-Unu,Jacky lizard,34924
boorong-Unu,Jacky lizard,34981
boorong-Unu,Jacky lizard,35037
boorong-Unu,Jacky lizard,35044
boorong-Ktc,Male and female brolga,15371
boorong-Ktc,Male and female brolga,16245
boorong-Ktc,Male and female brolga,17440
boorong-Ktc,Male and female brolga,17678
boorong-Ktc,Male and female brolga,24372
boorong-Ktc,Male and female brolga,26069
boorong-Ktc,Male and female brolga,33682
boorong-Ktc,Male and female brolga,34481
boorong-Ktc,Male and female brolga,35228
boorong-Ktc,Male and female brolga,37331
boorong-Otc,Great fish,101589
boorong-Otc,Great fish,101909
boorong-Otc,Great fish,101958
boorong-Otc,Great fish,102029
boorong-Otc,Great fish,102080
boorong-Otc,Great fish,102281
boorong-Otc,Great fish,102532
boorong-Otc,Great fish,102611
boorong-Wpl,Wedge tailed eagle,30324
boorong-Wpl,Wedge tailed eagle,31592
boorong-Wpl,Wedge tailed eagle,32349
boorong-Wpl,Wedge tailed eagle,33347
boorong-Wpl,Wedge tailed eagle,34045
boorong-Cwp,"Female eagle, wife of Warepil",22701
boorong-Cwp,"Female eagle, wife of Warepil",23364
boorong-Cwp,"Female eagle, wife of Warepil",23972
boorong-Cwp,"Female eagle, wife of Warepil",24244
boorong-Cwp,"Female eagle, wife of Warepil",24305
boorong-Cwp,"Female eagle, wife of Warepil",24327
boorong-Cwp,"Female eagle, wife of Warepil",24436
boorong-Tch,Emu,74395
boorong-Tot,Purple crowned lorikeet,96229
boorong-Tot,Purple crowned lorikeet,97229
boorong-Tot,Purple crowned lorikeet,97278
boorong-Tot,Purple crowned lorikeet,97649
boorong-Tot,Purple crowned lorikeet,97938
boorong-Tot,Purple crowned lorikeet,98036
boorong-Tot,Purple crowned lorikeet,98526
boorong-Tot,Purple crowned lorikeet,99158
boorong-Mar,Meat ant,67275
boorong-Mar,Meat ant,67459
boorong-Mar,Meat ant,67927
boorong-Mar,Meat ant,69673
boorong-Mar,Meat ant,71053
boorong-Mar,Meat ant,71762
boorong-Mar,Meat ant,71795
boorong-Mar,Meat ant,72105
boorong-Mar,Meat ant,73555
boorong-Mar,Meat ant,74666
boorong-Wrn,Galaxy,89931
boorong-Wkr,Singing bushlark,67480
boorong-Gel,Pink cockatoo,21421
boorong-Col,Species of ant,100064
boorong-Won,Boomerang,91875
boorong-Won,Boomerang,92953
boorong-Won,Boomerang,93174
boorong-Won,Boomerang,93542
boorong-Won,Boomerang,93825
boorong-Won,Boomerang,94005
boorong-Won,Boomerang,94114
boorong-Won,Boomerang,94160
boorong-Min,The maned snake,44816
chinese-001,Net,18724
chinese-001,Net,20205
chinese-001,Net,20455
chinese-001,Net,20648
chinese-001,Net,20713
chinese-001,Net,20885
chinese-001,Net,20889
chinese-001,Net,21421
chinese-001,Net,21683
chinese-002,Wall,677
chinese-002,Wall,1067
chinese-003,Three Stars,24436
chinese-003,Three Stars,25336
chinese-003,Three Stars,25930
chinese-003,Three Stars,26311
chinese-003,Three Stars,26727
chinese-003,Three Stars,27366
chinese-003,Three Stars,27989
chinese-004,Root,72622
chinese-004,Root,74392
chinese-004,Root,74785
chinese-004,Root,76333
chinese-005,Dipper,89341
chinese-005,Dipper,90496
chinese-005,Dipper,92041
chinese-005,Dipper,92855
chinese-005,Dipper,93506
chinese-005,Dipper,93864
chinese-006,Room,78104
chinese-006,Room,78265
chinese-006,Room,78401
chinese-006,Room,78820
chinese-007,Ghosts,41822
chinese-007,Ghosts,41909
chinese-007,Ghosts,42806
chinese-007,Ghosts,42911
chinese-008,Winnowing Basket,88635
chinese-008,Winnowing Basket,89642
chinese-008,Winnowing Basket,89931
chinese-008,Winnowing Basket,90185
chinese-009,Horn,65474
chinese-009,Horn,66249
chinese-010,Well,29655
chinese-010,Well,30343
chinese-010,Well,30883
chinese-010,Well,31681
chinese-010,Well,32246
chinese-010,Well,32362
chinese-010,Well,32921
chinese-010,Well,34088
chinese-010,Well,35350
chinese-011,Neck,69427
chinese-011,Neck,69701
chinese-011,Neck,69974
chinese-011,Neck,70755
chinese-012,Legs,2912
chinese-012,Legs,3031
chinese-012,Legs,3092
chinese-012,Legs,3693
chinese-012,Legs,3881
chinese-012,Legs,3885
chinese-012,Legs,4436
chinese-012,Legs,4463
chinese-012,Legs,5131
chinese-012,Legs,5175
chinese-012,Legs,5447
chinese-012,Legs,5571
chinese-012,Legs,5586
chinese-012,Legs,5742
chinese-012,Legs,6193
chinese-012,Legs,6315
chinese-013,Willow,42313
chinese-013,Willow,42402
chinese-013,Willow,42799
chinese-013,Willow,43109
chinese-013,Willow,43234
chinese-013,Willow,43813
chinese-013,Willow,44659
chinese-013,Willow,45336
chinese-014,Bond,8832
chinese-014,Bond,8903
chinese-014,Bond,9884
chinese-015,Hairy Head,17499
chinese-015,Hairy Head,17531
chinese-015,Hairy Head,17573
chinese-015,Hairy Head,17579
chinese-015,Hairy Head,17608
chinese-015,Hairy Head,17702
chinese-015,Hairy Head,17847
chinese-016,Ox,99572
chinese-016,Ox,100064
chinese-016,Ox,100345
chinese-016,Ox,100881
chinese-016,Ox,101027
chinese-016,Ox,101123
chinese-017,Girl,102618
chinese-017,Girl,102624
chinese-017,Girl,102945
chinese-017,Girl,103045
chinese-018,Encampment,113881
chinese-018,Encampment,113963
chinese-019,Supreme Palace Right Wall,54872
chinese-019,Supreme Palace Right Wall,54879
chinese-019,Supreme Palace Right Wall,55434
chinese-019,Supreme Palace Right Wall,55642
chinese-019,Supreme Palace Right Wall,57757
chinese-020,Supreme Palace Left Wall,60129
chinese-020,Supreme Palace Left Wall,61941
chinese-020,Supreme Palace Left Wall,63090
chinese-020,Supreme Palace Left Wall,63608
chinese-020,Supreme Palace Left Wall,64241
chinese-021,Heavenly Market Right Wall,76276
chinese-021,Heavenly Market Right Wall,77070
chinese-021,Heavenly Market Right Wall,77233
chinese-021,Heavenly Market Right Wall,77622
chinese-021,Heavenly Market Right Wall,78072
chinese-021,Heavenly Market Right Wall,79043
chinese-021,Heavenly Market Right Wall,79593
chinese-021,Heavenly Market Right Wall,79882
chinese-021,Heavenly Market Right Wall,80170
chinese-021,Heavenly Market Right Wall,80816
chinese-021,Heavenly Market Right Wall,81377
chinese-022,Heavenly Market Left Wall,84012
chinese-022,Heavenly Market Left Wall,84379
chinese-022,Heavenly Market Left Wall,85693
chinese-022,Heavenly Market Left Wall,86263
chinese-022,Heavenly Market Left Wall,86974
chinese-022,Heavenly Market Left Wall,88048
chinese-022,Heavenly Market Left Wall,88794
chinese-022,Heavenly Market Left Wall,89962
chinese-022,Heavenly Market Left Wall,92614
chinese-022,Heavenly Market Left Wall,92946
chinese-022,Heavenly Market Left Wall,93747
chinese-023,Rooftop,107315
chinese-023,Rooftop,109074
chinese-023,Rooftop,109427
chinese-024,Tail,82396
chinese-024,Tail,82514
chinese-024,Tail,82545
chinese-024,Tail,82671
chinese-024,Tail,84143
chinese-024,Tail,85696
chinese-024,Tail,85927
chinese-024,Tail,86228
chinese-024,Tail,86670
chinese-024,Tail,87073
chinese-025,Stomach,12719
chinese-025,Stomach,13061
chinese-025,Stomach,13209
chinese-026,Heart,80112
chinese-026,Heart,80763
chinese-026,Heart,81266
chinese-027,Star,45751
chinese-027,Star,45811
chinese-027,Star,46390
chinese-027,Star,46509
chinese-027,Star,46744
chinese-027,Star,46776
chinese-027,Star,47431
chinese-028,Emptiness,104987
chinese-028,Emptiness,106278
chinese-029,Wings,52943
chinese-029,Wings,53740
chinese-029,Wings,53975
chinese-029,Wings,54204
chinese-029,Wings,54682
chinese-029,Wings,55282
chinese-029,Wings,55598
chinese-029,Wings,55687
chinese-029,Wings,55705
chinese-029,Wings,55874
chinese-029,Wings,56633
chinese-029,Wings,56802
chinese-029,Wings,57283
chinese-029,Wings,57587
chinese-029,Wings,58188
chinese-030,Extended Net,47452
chinese-030,Extended Net,48356
chinese-030,Extended Net,49321
chinese-030,Extended Net,49841
chinese-030,Extended Net,51069
chinese-030,Extended Net,52085
chinese-031,Chariot,59199
chinese-031,Chariot,59316
chinese-031,Chariot,59803
chinese-031,Chariot,60189
chinese-031,Chariot,60965
chinese-031,Chariot,61174
chinese-031,Chariot,61359
chinese-032,Purple Forbidden Right Wall,15520
chinese-032,Purple Forbidden Right Wall,22783
chinese-032,Purple Forbidden Right Wall,33104
chinese-032,Purple Forbidden Right Wall,46977
chinese-032,Purple Forbidden Right Wall,56211
chinese-032,Purple Forbidden Right Wall,61281
chinese-032,Purple Forbidden Right Wall,68756
chinese-033,Purple Forbidden Left Wall,3721
chinese-033,Purple Forbidden Left Wall,75458
chinese-033,Purple Forbidden Left Wall,78527
chinese-033,Purple Forbidden Left Wall,80331
chinese-033,Purple Forbidden Left Wall,83895
chinese-033,Purple Forbidden Left Wall,92782
chinese-033,Purple Forbidden Left Wall,101260
chinese-033,Purple Forbidden Left Wall,114222
chinese-034,Turtle Beak,26176
chinese-034,Turtle Beak,26207
chinese-034,Turtle Beak,26366
chinese-035,Eight Kinds of Crops,23040
chinese-035,Eight Kinds of Crops,23734
chinese-035,Eight Kinds of Crops,23783
chinese-035,Eight Kinds of Crops,24348
chinese-035,Eight Kinds of Crops,27249
chinese-035,Eight Kinds of Crops,27949
chinese-035,Eight Kinds of Crops,27971
chinese-035,Eight Kinds of Crops,28358
chinese-036,Net for Catching Birds,301
chinese-036,Net for Catching Birds,355
chinese-036,Net for Catching Birds,910
chinese-036,Net for Catching Birds,1170
chinese-036,Net for Catching Birds,1803
chinese-036,Net for Catching Birds,118178
chinese-037,Rotten Gourd,101421
chinese-037,Rotten Gourd,101483
chinese-037,Rotten Gourd,101800
chinese-037,Rotten Gourd,101882
chinese-037,Rotten Gourd,101916
chinese-038,Decayed Mortar,108085
chinese-038,Decayed Mortar,109111
chinese-038,Decayed Mortar,112102
chinese-038,Decayed Mortar,112948
chinese-039,Northern Dipper,53910
chinese-039,Northern Dipper,54061
chinese-039,Northern Dipper,58001
chinese-039,Northern Dipper,59774
chinese-039,Northern Dipper,62956
chinese-039,Northern Dipper,65378
chinese-039,Northern Dipper,67301
chinese-040,North River,36366
chinese-040,North River,36850
chinese-040,North River,37826
chinese-041,Northern Pole,62572
chinese-041,Northern Pole,69112
chinese-041,Northern Pole,70692
chinese-041,Northern Pole,72607
chinese-041,Northern Pole,75097
chinese-042,North Gate of the Military Camp,113368
chinese-043,River Turtle,90422
chinese-043,River Turtle,90968
chinese-043,River Turtle,90982
chinese-043,River Turtle,92308
chinese-043,River Turtle,92989
chinese-043,River Turtle,93174
chinese-043,River Turtle,93542
chinese-043,River Turtle,93825
chinese-043,River Turtle,94005
chinese-043,River Turtle,94114
chinese-043,River Turtle,94160
chinese-044,Persia,101772
chinese-045,Textile Ruler,88267
chinese-045,Textile Ruler,88886
chinese-046,Banner of Three Stars,22449
chinese-046,Banner of Three Stars,22509
chinese-046,Banner of Three Stars,22549
chinese-046,Banner of Three Stars,22667
chinese-046,Banner of Three Stars,22797
chinese-046,Banner of Three Stars,22833
chinese-046,Banner of Three Stars,22845
chinese-046,Banner of Three Stars,22957
chinese-046,Banner of Three Stars,23123
chinese-047,Toilet,25606
chinese-047,Toilet,25985
chinese-047,Toilet,27072
chinese-047,Toilet,27654
chinese-048,Whip,4427
chinese-049,Royal Guards,58684
chinese-049,Royal Guards,59831
chinese-049,Royal Guards,60646
chinese-049,Royal Guards,61317
chinese-049,Royal Guards,61692
chinese-049,Royal Guards,62207
chinese-049,Royal Guards,63125
chinese-050,Big Yard for Chariots,103632
chinese-050,Big Yard for Chariots,104060
chinese-050,Big Yard for Chariots,106481
chinese-050,Big Yard for Chariots,106711
chinese-050,Big Yard for Chariots,110351
chinese-050,Big Yard for Chariots,111944
chinese-050,Big Yard for Chariots,112917
chinese-051,Chariots and Cavalry,71121
chinese-051,Chariots and Cavalry,71536
chinese-051,Chariots and Cavalry,74395
chinese-052,Commodity Market,80628
chinese-052,Commodity Market,82369
chinese-053,Hay,10642
chinese-053,Hay,11029
chinese-053,Hay,11261
chinese-053,Hay,11345
chinese-053,Hay,12002
chinese-053,Hay,12390
chinese-054,Pestle In Winnowing Basket Mansion,85258
chinese-054,Pestle In Winnowing Basket Mansion,85792
chinese-054,Pestle In Winnowing Basket Mansion,86092
chinese-055,Pestle In Rooftop Mansion,109056
chinese-055,Pestle In Rooftop Mansion,109410
chinese-055,Pestle In Rooftop Mansion,109937
chinese-056,Changsha Vassal of Chariot,60189
chinese-057,Guest House,2707
chinese-057,Guest House,4714
chinese-057,Guest House,5589
chinese-057,Guest House,10438
chinese-057,Guest House,13665
chinese-057,Guest House,16228
chinese-057,Guest House,16281
chinese-057,Guest House,16292
chinese-057,Guest House,117371
chinese-058,Retinue In Room Mansion,76945
chinese-058,Retinue In Room Mansion,77634
chinese-059,Retinue In Supreme Palace Enclosure,56975
chinese-060,Great Horn,69673
chinese-061,Chief Judge,59504
chinese-062,Mausoleum,11060
chinese-062,Mausoleum,12623
chinese-062,Mausoleum,13254
chinese-062,Mausoleum,13531
chinese-062,Mausoleum,14354
chinese-062,Mausoleum,14576
chinese-062,Mausoleum,14632
chinese-062,Mausoleum,14668
chinese-064,Mattress of the Emperor,68103
chinese-064,Mattress of the Emperor,68478
chinese-064,Mattress of the Emperor,69226
chinese-065,Emperor's Seat,84345
chinese-066,Eastern Door,80343
chinese-066,Eastern Door,80569
chinese-066,Eastern Door,80894
chinese-066,Eastern Door,80975
chinese-067,Dipper for Liquids,79492
chinese-067,Dipper for Liquids,79634
chinese-067,Dipper for Liquids,80463
chinese-067,Dipper for Liquids,81008
chinese-067,Dipper for Liquids,81354
chinese-068,Trials,74604
chinese-068,Trials,75177
chinese-069,Send Armed Forces To Suppress Vassal of Three Stars,26235
chinese-069,Send Armed Forces To Suppress Vassal of Three Stars,26237
chinese-069,Send Armed Forces To Suppress Vassal of Three Stars,26241
chinese-069,Send Armed Forces To Suppress Vassal of Three Stars,26311
chinese-070,Punishment,78400
chinese-070,Punishment,79005
chinese-070,Punishment,79672
chinese-071,Flying Fish,34481
chinese-071,Flying Fish,35228
chinese-071,Flying Fish,37504
chinese-071,Flying Fish,40817
chinese-071,Flying Fish,41312
chinese-071,Flying Fish,44382
